id,label_0,label_1,label_2,label_3
101040,0.9669671,0.004848528,0.028098954,8.545115e-05
101041,0.10660409,0.015113728,0.79286623,0.08541598
101042,0.087812215,0.029723227,0.09058066,0.7918839
101043,0.8813344,0.0231618,0.04905566,0.046448197
101044,0.82741183,0.04939929,0.117480054,0.005708937
101045,0.5992823,0.07449424,0.32357293,0.0026505536
101046,0.89945114,0.028851992,0.013337425,0.058359403
101047,0.05963422,0.0076165274,0.7686781,0.1640712
101048,0.41698375,0.03985946,0.16890836,0.37424842
101049,0.9076097,0.010239761,0.040487226,0.04166343
101050,0.8777765,0.021563658,0.013166308,0.08749353
101051,0.9805447,0.00686352,0.010899908,0.001691871
101052,0.7583207,0.06944122,0.09583009,0.07640792
101053,0.34226677,0.049759872,0.6035835,0.0043898695
101054,0.72464204,0.04823602,0.16253358,0.0645883
101055,0.83943456,0.05058524,0.097841285,0.012138941
101056,0.10342683,0.010227112,0.87295586,0.013390135
101057,0.8357079,0.0691218,0.09165167,0.0035186308
101058,0.42330948,0.14532247,0.42932782,0.002040227
101059,0.09801944,0.011270008,0.074532524,0.81617796
101060,0.9532677,0.02316973,0.016302617,0.0072599943
101061,0.03585146,0.006186362,0.009667117,0.9482951
101062,0.98202825,0.0079865735,0.003978142,0.0060071102
101063,0.6696502,0.015285156,0.1945984,0.12046624
101064,0.8635447,0.039530206,0.05869833,0.038226634
101065,0.9429724,0.024341708,0.019827776,0.012858089
101066,0.09708266,0.02197529,0.50592214,0.37501994
101067,0.7184188,0.1074734,0.09219684,0.081911
101068,0.63156086,0.04746598,0.21654426,0.10442894
101069,0.8999693,0.025048655,0.055587854,0.019394245
101070,0.8655302,0.030404864,0.10204742,0.0020175052
101071,0.10425573,0.030245079,0.076515034,0.78898424
101072,0.08885407,0.023684295,0.090152495,0.7973092
101073,0.9419674,0.011880796,0.03779941,0.008352474
101074,0.97288007,0.013519544,0.011556002,0.0020443671
101075,0.86752754,0.008490354,0.10548019,0.018501928
101076,0.9311297,0.0313609,0.023063235,0.014446196
101077,0.9186677,0.014148794,0.056116782,0.011066684
101078,0.2817236,0.03192071,0.60497445,0.08138127
101079,0.9772453,0.010322633,0.011413606,0.0010184002
101080,0.9563578,0.022692764,0.011297755,0.009651753
101081,0.93151695,0.031704165,0.020701515,0.016077403
101082,0.17216712,0.046901055,0.14735855,0.63357323
101083,0.9716,0.015253433,0.009744003,0.0034025959
101084,0.06286539,0.02454785,0.07139014,0.84119666
101085,0.9379856,0.020860042,0.029364642,0.011789679
101086,0.96931344,0.011650495,0.012115892,0.0069202655
101087,0.50808823,0.07534181,0.18792589,0.228644
101088,0.8375002,0.109037444,0.04638245,0.0070798756
101089,0.07250836,0.009589599,0.76928604,0.14861599
101090,0.4366649,0.027369425,0.13279814,0.40316752
101091,0.13347213,0.018596541,0.04704803,0.8008833
101092,0.8597502,0.013432444,0.11585657,0.010960691
101093,0.98828715,0.007431019,0.002238571,0.002043201
101094,0.86290413,0.03826053,0.04776944,0.051065877
101095,0.88658,0.04667519,0.04212144,0.02462337
101096,0.60515255,0.013569547,0.37791976,0.0033581564
101097,0.17093432,0.029023442,0.14091064,0.65913165
101098,0.097076036,0.0130827185,0.8450948,0.04474639
101099,0.84943354,0.061015517,0.083840795,0.005710201
101100,0.7160174,0.048879933,0.13799825,0.09710442
101101,0.20726109,0.03319665,0.14496545,0.6145768
101102,0.3262126,0.042679835,0.156384,0.47472355
101103,0.978829,0.010771263,0.009118366,0.0012813057
101104,0.87817574,0.0456472,0.03479238,0.04138469
101105,0.46171138,0.28988475,0.08785761,0.16054624
101106,0.027230555,0.0063146367,0.027622417,0.93883234
101107,0.9538896,0.0143301245,0.02383212,0.007948215
101108,0.9702829,0.010816259,0.012715016,0.0061858715
101109,0.8905579,0.036876503,0.05352165,0.019044036
101110,0.24952942,0.021551969,0.13676338,0.5921552
101111,0.115251765,0.01623767,0.12572065,0.7427899
101112,0.7761491,0.050095063,0.16648139,0.007274375
101113,0.63395464,0.074661374,0.2864789,0.0049051116
101114,0.013947376,0.012912395,0.97282064,0.00031966015
101115,0.9768962,0.007438925,0.013010701,0.0026541448
101116,0.8776665,0.040132426,0.07757026,0.0046308357
101117,0.074533336,0.011770779,0.55036294,0.36333293
101118,0.81744456,0.022190945,0.159872,0.0004924967
101119,0.9017381,0.038925134,0.05698466,0.0023521627
101120,0.5094629,0.03128014,0.4312266,0.028030248
101121,0.022289442,0.005471162,0.028781177,0.94345826
101122,0.9609871,0.022096848,0.015370698,0.0015454441
101123,0.031368736,0.00929448,0.015664345,0.9436724
101124,0.6485639,0.026090348,0.1472396,0.17810613
101125,0.08817656,0.015566063,0.056363456,0.83989394
101126,0.766565,0.038753767,0.16855094,0.026130207
101127,0.9049892,0.04627055,0.041637994,0.007102271
101128,0.8737226,0.072191484,0.048247244,0.0058387155
101129,0.983524,0.01251773,0.002899252,0.0010590698
101130,0.02835452,0.005007577,0.01901466,0.9476232
101131,0.37418175,0.13648438,0.4882777,0.0010561871
101132,0.6969273,0.056915976,0.13960648,0.1065502
101133,0.6768076,0.08277084,0.12850848,0.11191316
101134,0.78786904,0.031718027,0.046650533,0.13376234
101135,0.78956664,0.046006,0.13733277,0.02709461
101136,0.98410994,0.009287898,0.005443911,0.0011581988
101137,0.9422198,0.023943873,0.020901037,0.012935287
101138,0.52755773,0.04286679,0.13002735,0.29954803
101139,0.16177282,0.052397847,0.56823707,0.21759216
101140,0.967138,0.013965756,0.013462988,0.005433224
101141,0.48467246,0.027563935,0.119947866,0.3678157
101142,0.7558791,0.026364034,0.07424239,0.14351445
101143,0.8365064,0.066719666,0.06355611,0.033217777
101144,0.07054957,0.023995787,0.1050315,0.80042315
101145,0.88967353,0.021518962,0.06507994,0.023727624
101146,0.8428233,0.038979623,0.0629211,0.05527589
101147,0.38950875,0.01755871,0.45313665,0.13979587
101148,0.8585127,0.031264793,0.07470913,0.03551344
101149,0.74630225,0.04510681,0.16751286,0.04107807
101150,0.123145185,0.03627011,0.05773459,0.7828501
101151,0.6752745,0.08217494,0.17500879,0.06754168
101152,0.11799272,0.012572479,0.07886848,0.79056627
101153,0.8102493,0.06492967,0.12126519,0.0035557067
101154,0.70543545,0.072608754,0.075030826,0.14692491
101155,0.022179214,0.007257248,0.0146290045,0.95593446
101156,0.84680176,0.060074687,0.089352235,0.0037714026
101157,0.7966675,0.023034565,0.1653512,0.014946689
101158,0.9823545,0.007835569,0.008403869,0.0014061162
101159,0.26022032,0.024878316,0.103347845,0.6115535
101160,0.770995,0.015148714,0.20341149,0.010444691
101161,0.86499846,0.04137195,0.06941313,0.02421644
101162,0.890505,0.019504033,0.009036498,0.0809545
101163,0.9887078,0.008125057,0.002289126,0.0008781324
101164,0.338157,0.016043108,0.23505107,0.4107488
101165,0.5959773,0.042052463,0.16933614,0.19263415
101166,0.92632353,0.018600972,0.05116559,0.0039098863
101167,0.81824887,0.061715115,0.047472563,0.072563484
101168,0.041490603,0.008527854,0.04271971,0.9072618
101169,0.96834207,0.014608092,0.010411128,0.006638671
101170,0.070084564,0.018168885,0.1655252,0.74622136
101171,0.8061271,0.05844142,0.13074917,0.004682327
101172,0.92959267,0.03251141,0.010640953,0.027254915
101173,0.7036425,0.07353275,0.21374956,0.009075228
101174,0.38375446,0.048172876,0.11963258,0.44844007
101175,0.71905035,0.02809015,0.14136319,0.111496285
101176,0.79372185,0.07516044,0.119952336,0.011165397
101177,0.021921616,0.004457479,0.005133439,0.96848744
101178,0.5181664,0.050869144,0.3267292,0.104235165
101179,0.02181298,0.0041308836,0.008647126,0.96540904
101180,0.7391542,0.03959293,0.12576115,0.095491715
101181,0.97635967,0.014414667,0.0075779506,0.0016476194
101182,0.7783052,0.07503184,0.1256202,0.021042911
101183,0.9687066,0.009182517,0.019593807,0.0025171149
101184,0.9289003,0.024876695,0.036195222,0.010027666
101185,0.84121865,0.027219754,0.04460633,0.08695518
101186,0.87795234,0.031519845,0.016422287,0.07410546
101187,0.9776653,0.008318702,0.008516962,0.0054989792
101188,0.9084532,0.034269415,0.027559157,0.029718176
101189,0.9943568,0.0035080272,0.0010565579,0.0010786297
101190,0.95692563,0.022841929,0.011198492,0.009033976
101191,0.8681093,0.020220857,0.047203314,0.064466536
101192,0.85570747,0.02635449,0.049426924,0.068511195
101193,0.8999282,0.032046404,0.03275824,0.03526721
101194,0.8502306,0.018482683,0.11804618,0.013240608
101195,0.9183183,0.023360046,0.038373303,0.019948302
101196,0.89865476,0.030476863,0.041567776,0.029300557
101197,0.38714147,0.052531853,0.39682555,0.1635011
101198,0.94823986,0.023172699,0.013928855,0.014658584
101199,0.50607055,0.27594146,0.20206806,0.015919998
101200,0.35269928,0.011622319,0.6070907,0.028587732
101201,0.08775339,0.19685341,0.706693,0.008700201
101202,0.91673005,0.033805985,0.030291788,0.019172186
101203,0.92726606,0.010620745,0.030234383,0.03187877
101204,0.11566487,0.025846656,0.0979344,0.7605541
101205,0.8850054,0.053325273,0.023099827,0.03856946
101206,0.076026216,0.01729741,0.1342021,0.7724743
101207,0.8713914,0.030312872,0.07132149,0.026974276
101208,0.39913845,0.07203656,0.27412286,0.2547022
101209,0.9532172,0.023308698,0.020208111,0.003265893
101210,0.9171439,0.036813296,0.032547403,0.013495407
101211,0.98970175,0.004458549,0.005201173,0.0006385233
101212,0.917929,0.042805444,0.034907136,0.0043583913
101213,0.079613596,0.010885637,0.049243603,0.8602572
101214,0.453676,0.04744023,0.17093836,0.32794547
101215,0.22751749,0.029193917,0.22856456,0.51472396
101216,0.8410453,0.06540336,0.08866303,0.0048882607
101217,0.9307673,0.024492066,0.03100617,0.013734429
101218,0.025352541,0.0071385023,0.008553077,0.9589558
101219,0.89674824,0.020665323,0.026004015,0.056582425
101220,0.74231094,0.023494968,0.23387891,0.00031516125
101221,0.97866094,0.009786731,0.010993034,0.0005593456
101222,0.48733312,0.04115017,0.3160831,0.15543368
101223,0.0783884,0.009971711,0.03070364,0.88093626
101224,0.95202607,0.02163739,0.015674535,0.0106620435
101225,0.47547406,0.043634187,0.1752746,0.3056172
101226,0.9274338,0.012933209,0.05521808,0.004414994
101227,0.061578423,0.012006273,0.29730508,0.62911016
101228,0.055044197,0.007339243,0.025349824,0.91226673
101229,0.7820555,0.021469895,0.19599843,0.00047612784
101230,0.05743717,0.01256561,0.050168842,0.87982833
101231,0.037664197,0.012405354,0.012512813,0.9374176
101232,0.7703122,0.01616595,0.19067913,0.022842746
101233,0.92818063,0.018316468,0.040481832,0.0130210165
101234,0.7127914,0.082170844,0.07385896,0.13117875
101235,0.71794766,0.06520746,0.122669496,0.0941754
101236,0.9610769,0.012020853,0.023801891,0.0031003074
101237,0.88402486,0.04344506,0.051539294,0.020990763
101238,0.5534155,0.102103785,0.34433654,0.00014426278
101239,0.34669948,0.042702436,0.15675692,0.45384118
101240,0.9219173,0.021959085,0.03898807,0.017135484
101241,0.80174315,0.031558592,0.10529292,0.06140539
101242,0.94041455,0.034584817,0.0124435825,0.012556989
101243,0.84687984,0.049208634,0.09649875,0.0074128257
101244,0.1663893,0.009778025,0.75856405,0.06526854
101245,0.9599625,0.009155502,0.026552573,0.0043295273
101246,0.3036352,0.024463091,0.5632733,0.108628385
101247,0.88269407,0.028299663,0.07576869,0.013237638
101248,0.086660534,0.012814315,0.8208423,0.079682894
101249,0.88967353,0.033495285,0.011769338,0.06506194
101250,0.08200297,0.0093269255,0.8730457,0.035624437
101251,0.7853834,0.03427224,0.06439136,0.11595295
101252,0.9502855,0.016113583,0.021660298,0.011940651
101253,0.9702433,0.008829933,0.019329395,0.0015972771
101254,0.95084023,0.018491872,0.02030574,0.010362162
101255,0.9737767,0.015200786,0.009582533,0.0014400099
101256,0.97728616,0.009953356,0.01069557,0.0020649468
101257,0.44163188,0.16396594,0.39423382,0.00016835469
101258,0.021676322,0.005611822,0.0044268407,0.96828496
101259,0.84680295,0.030282715,0.011564476,0.11134982
101260,0.8519332,0.026071036,0.08607991,0.035915818
101261,0.01925651,0.003114366,0.013158544,0.96447057
101262,0.06762819,0.015872099,0.07205318,0.84444654
101263,0.7357665,0.14499307,0.10859245,0.010648075
101264,0.92599744,0.013244113,0.052736614,0.008021838
101265,0.8275091,0.0501449,0.0712137,0.051132288
101266,0.09363875,0.03001329,0.067993484,0.8083545
101267,0.9777721,0.007505688,0.012909878,0.0018123103
101268,0.24026334,0.017825088,0.53372014,0.20819144
101269,0.93410975,0.01406988,0.04826691,0.003553493
101270,0.93538463,0.04403922,0.017890286,0.0026858703
101271,0.6078098,0.061337266,0.119144976,0.21170796
101272,0.5012236,0.037955374,0.1701224,0.29069856
101273,0.8593938,0.03289746,0.03888131,0.06882745
101274,0.0658968,0.021060733,0.043969773,0.86907274
101275,0.8861297,0.013304297,0.09542085,0.0051451125
101276,0.097705126,0.012131339,0.759778,0.1303855
101277,0.06816531,0.0062462334,0.9223987,0.0031897817
101278,0.9389324,0.020600101,0.018418245,0.022049299
101279,0.28609926,0.027594196,0.11899372,0.56731284
101280,0.9573723,0.010416104,0.028896935,0.003314671
101281,0.99237967,0.004791698,0.0018199458,0.001008791
101282,0.13082288,0.0755495,0.7884302,0.0051974347
101283,0.92890906,0.022211941,0.035251997,0.013626974
101284,0.017423684,0.048253786,0.9333305,0.0009921668
101285,0.60470945,0.099782765,0.15819706,0.13731068
101286,0.96273893,0.0156473,0.01700375,0.0046101375
101287,0.6654375,0.10474294,0.12363207,0.10618738
101288,0.94268787,0.016430713,0.035726845,0.005154593
101289,0.17479998,0.02753038,0.20383114,0.59383845
101290,0.13493203,0.033002265,0.17850026,0.65356547
101291,0.09672059,0.04899618,0.8496482,0.0046350164
101292,0.07035283,0.06383405,0.86357343,0.0022396536
101293,0.02363494,0.005886924,0.0076426854,0.9628355
101294,0.9183773,0.028515661,0.041595157,0.011511849
101295,0.029197559,0.008715118,0.011841082,0.9502462
101296,0.9345337,0.019985722,0.018479126,0.02700149
101297,0.7642273,0.15131477,0.08026191,0.004196055
101298,0.74981004,0.037220906,0.17599085,0.036978196
101299,0.64108944,0.061185986,0.15567647,0.14204808
101300,0.8998751,0.020781333,0.06690997,0.01243355
101301,0.019712187,0.0037798139,0.020862786,0.95564526
101302,0.27138194,0.03251521,0.666243,0.029859792
101303,0.12877451,0.011465264,0.69411343,0.16564673
101304,0.37523606,0.06312544,0.11933744,0.4423011
101305,0.82956666,0.027738748,0.05023461,0.09246
101306,0.9160119,0.005624974,0.06218307,0.016180024
101307,0.09461982,0.014097515,0.043971922,0.84731066
101308,0.9834699,0.005029608,0.010872188,0.0006282761
101309,0.038998555,0.009050116,0.037652966,0.91429836
101310,0.7680181,0.035193447,0.11449918,0.0822893
101311,0.8377317,0.041346982,0.072448865,0.048472468
101312,0.05205537,0.011579954,0.07057761,0.865787
101313,0.17035799,0.025880398,0.12920079,0.67456084
101314,0.92488223,0.028127933,0.045212258,0.0017775189
101315,0.7678125,0.044936273,0.11679309,0.07045805
101316,0.95570314,0.015444808,0.01964359,0.009208357
101317,0.9431575,0.018539222,0.02565249,0.0126507925
101318,0.9391399,0.0120967,0.045601036,0.0031623854
101319,0.9664941,0.011067664,0.020271214,0.002167083
101320,0.9611354,0.017237877,0.019640215,0.0019864836
101321,0.9029052,0.021214176,0.039575756,0.036304817
101322,0.9526845,0.02055051,0.017908944,0.008856099
101323,0.9352916,0.020025956,0.020648219,0.024034264
101324,0.75585264,0.08288661,0.14214845,0.019112322
101325,0.79366237,0.12722994,0.062402923,0.016704792
101326,0.094199635,0.027414337,0.06328411,0.81510186
101327,0.11709829,0.02252847,0.09836299,0.7620102
101328,0.030895652,0.0056544016,0.025063813,0.93838614
101329,0.9520902,0.019101169,0.02141195,0.007396614
101330,0.8938623,0.029627228,0.052132025,0.024378514
101331,0.9534181,0.02199615,0.022028027,0.0025577338
101332,0.20957243,0.08068676,0.7074069,0.0023339796
101333,0.70686513,0.17516667,0.104733594,0.013234655
101334,0.964584,0.009537417,0.021551965,0.0043266523
101335,0.248223,0.11869036,0.63154775,0.0015389258
101336,0.016678125,0.0045488854,0.0060815164,0.9726915
101337,0.11797046,0.012568472,0.8124743,0.056986794
101338,0.6832428,0.03914308,0.16991937,0.10769461
101339,0.111818805,0.014839629,0.07800462,0.79533696
101340,0.890431,0.028540948,0.054649733,0.026378307
101341,0.9159861,0.0352864,0.03710746,0.011620145
101342,0.98814803,0.0053141643,0.0060078413,0.00053000235
101343,0.9637533,0.013111656,0.018726412,0.00440864
101344,0.07738631,0.0070456825,0.06691741,0.8486506
101345,0.880428,0.038904037,0.04490724,0.035760615
101346,0.95075226,0.019487351,0.012985733,0.016774653
101347,0.49385637,0.12134737,0.35418996,0.030606303
101348,0.7187549,0.03406782,0.13164072,0.115536585
101349,0.087958075,0.010366,0.63287646,0.26879945
101350,0.73131937,0.015088649,0.23767115,0.015920846
101351,0.98267144,0.0101731755,0.006071542,0.0010837548
101352,0.8076205,0.028229589,0.11523846,0.04891137
101353,0.35810953,0.030386992,0.56559676,0.04590671
101354,0.92531073,0.017124142,0.051847614,0.005717519
101355,0.899553,0.056398295,0.035847683,0.008201063
101356,0.9333399,0.027865283,0.026951674,0.011843111
101357,0.9384761,0.0066297385,0.054793537,0.000100649406
101358,0.9915678,0.0062774797,0.0013995119,0.000755244
101359,0.687414,0.02591244,0.20058082,0.08609275
101360,0.979147,0.00886148,0.010845572,0.0011458206
101361,0.9170339,0.017908145,0.03749873,0.027559163
101362,0.91811234,0.03771659,0.010286333,0.033884704
101363,0.041515183,0.00931302,0.051550314,0.89762145
101364,0.98682564,0.010159462,0.0020722207,0.0009426953
101365,0.66041183,0.029791795,0.11941387,0.19038254
101366,0.94912565,0.0122023355,0.033531666,0.0051403497
101367,0.961438,0.007924053,0.02845265,0.0021852644
101368,0.9719687,0.011582865,0.010047968,0.00640055
101369,0.9390021,0.024737014,0.016606158,0.019654652
101370,0.92905176,0.036212068,0.016296955,0.018439196
101371,0.9581128,0.01591969,0.021781597,0.004185996
101372,0.06404958,0.02014602,0.03500453,0.8807999
101373,0.93746674,0.020780243,0.025415715,0.016337365
101374,0.2850679,0.033606395,0.41439435,0.26693144
101375,0.8889042,0.042690273,0.05676347,0.011641991
101376,0.97160894,0.011112987,0.014211618,0.0030664338
101377,0.91754276,0.021760995,0.050151628,0.010544599
101378,0.15823574,0.028400078,0.17457503,0.6387891
101379,0.02339319,0.004806193,0.0202604,0.9515402
101380,0.06285421,0.020581227,0.15450796,0.7620566
101381,0.09590871,0.009150909,0.06977716,0.82516325
101382,0.81864965,0.06425368,0.08559264,0.03150406
101383,0.58819735,0.049633164,0.16425747,0.19791202
101384,0.6892724,0.011994241,0.26081765,0.03791572
101385,0.08393081,0.022360511,0.86931956,0.024389097
101386,0.9007793,0.038979284,0.055434097,0.0048073777
101387,0.9275912,0.03212507,0.019299787,0.020983934
101388,0.9569154,0.012428067,0.016204905,0.01445165
101389,0.9473911,0.015166173,0.0060276547,0.031415157
101390,0.6451026,0.03138,0.11386598,0.20965141
101391,0.8244701,0.035582867,0.1306801,0.00926699
101392,0.5724916,0.071303874,0.1060006,0.25020388
101393,0.4839236,0.04652033,0.3235094,0.14604667
101394,0.011707625,0.002534353,0.00395476,0.9818033
101395,0.39228225,0.068514615,0.18607967,0.35312352
101396,0.8156994,0.045701247,0.06688284,0.07171654
101397,0.8694068,0.039824955,0.07586435,0.014903921
101398,0.9773278,0.0093866205,0.011828024,0.0014575707
101399,0.13528074,0.01897367,0.22104113,0.6247045
101400,0.15032971,0.021851825,0.78315836,0.044660162
101401,0.9537451,0.021394638,0.015847504,0.009012695
101402,0.7941031,0.04268597,0.1460281,0.017182874
101403,0.8954915,0.06757939,0.02382816,0.0131009305
101404,0.7531545,0.06956893,0.0987699,0.078506604
101405,0.86501193,0.038178664,0.05340625,0.043403197
101406,0.89496404,0.0241759,0.045518167,0.03534187
101407,0.9017539,0.044579726,0.051605593,0.0020608266
101408,0.674563,0.05035589,0.10441482,0.1706663
101409,0.9678314,0.020642633,0.010107956,0.0014179137
101410,0.35782263,0.030489765,0.48320717,0.12848051
101411,0.022565173,0.005932662,0.009805243,0.9616969
101412,0.63008916,0.036892768,0.21071772,0.12230036
101413,0.97366965,0.007848207,0.017426103,0.0010560625
101414,0.9866013,0.004777038,0.007581495,0.0010401974
101415,0.05651236,0.013028849,0.9266139,0.0038449718
101416,0.94819146,0.010750587,0.039006576,0.0020514547
101417,0.93740773,0.014992609,0.03554151,0.012058124
101418,0.8767957,0.06228219,0.046392925,0.014529183
101419,0.38032642,0.06408321,0.17425512,0.38133523
101420,0.8267037,0.06090196,0.059641298,0.052752975
101421,0.03560837,0.00932491,0.018077051,0.93698967
101422,0.94320047,0.01979074,0.024395328,0.012613589
101423,0.16605322,0.019734891,0.18687643,0.6273354
101424,0.93452525,0.023165582,0.029466616,0.0128425
101425,0.5762668,0.049028676,0.11875732,0.25594726
101426,0.9659373,0.02081778,0.009048074,0.0041968846
101427,0.6983149,0.17343913,0.11289195,0.015354062
101428,0.10588216,0.010527868,0.09595826,0.78763175
101429,0.5004313,0.052026123,0.3465897,0.10095289
101430,0.8471849,0.040693987,0.067990884,0.044130307
101431,0.041160256,0.0071867043,0.027387144,0.9242659
101432,0.21328354,0.038542435,0.15810692,0.59006715
101433,0.0371942,0.012035955,0.016894808,0.933875
101434,0.7972621,0.025579795,0.07173183,0.10542624
101435,0.056409955,0.11476709,0.8247708,0.0040520653
101436,0.55378234,0.042485856,0.25185105,0.15188076
101437,0.9587057,0.029387593,0.009604682,0.0023020809
101438,0.022151817,0.0053676176,0.024793407,0.94768715
101439,0.9574586,0.004832535,0.037638333,7.0569076e-05
101440,0.9555918,0.022746352,0.013600802,0.008061041
101441,0.8910373,0.04276463,0.018546296,0.04765173
101442,0.26457983,0.13052686,0.60397583,0.00091752486
101443,0.10446796,0.010232866,0.7039871,0.18131201
101444,0.3140036,0.028699398,0.11307092,0.5442261
101445,0.098585755,0.021868762,0.085628405,0.7939172
101446,0.8632773,0.023676282,0.044030562,0.06901589
101447,0.28890666,0.23636521,0.27684656,0.19788155
101448,0.92068076,0.030948084,0.027990732,0.020380333
101449,0.93666357,0.042428732,0.019489111,0.0014186099
101450,0.80846983,0.073123686,0.11306479,0.0053415927
101451,0.05290577,0.0057239877,0.036365572,0.9050047
101452,0.90625644,0.06429413,0.024967976,0.004481402
101453,0.8989655,0.019065669,0.0096049765,0.07236398
101454,0.8380111,0.11963464,0.03839132,0.0039629503
101455,0.6129644,0.049877156,0.32102856,0.016129928
101456,0.6624793,0.04688571,0.14224939,0.14838558
101457,0.9481907,0.020689689,0.023189336,0.007930303
101458,0.9928276,0.0040316684,0.0023001756,0.00084058766
101459,0.0953988,0.022359766,0.08550873,0.79673266
101460,0.8995374,0.022592895,0.027753426,0.05011634
101461,0.9617948,0.012435016,0.021057565,0.00471268
101462,0.014454704,0.004423738,0.004640047,0.9764815
101463,0.8219196,0.020097816,0.12483087,0.033151582
101464,0.103015654,0.020421015,0.7643978,0.112165496
101465,0.17319348,0.021953903,0.77675456,0.028098114
101466,0.9744804,0.0075803706,0.016735924,0.0012032767
101467,0.6311934,0.050949723,0.09002582,0.227831
101468,0.071460694,0.009666757,0.07074674,0.8481258
101469,0.06898052,0.0070882356,0.90666705,0.01726407
101470,0.67643106,0.1936842,0.11730755,0.0125772245
101471,0.12294395,0.034300376,0.0845796,0.7581761
101472,0.3254012,0.027873205,0.1149676,0.53175795
101473,0.77002543,0.051149487,0.07694794,0.10187711
101474,0.78236926,0.06300604,0.075374715,0.07924997
101475,0.6668923,0.08757494,0.08332521,0.16220756
101476,0.897663,0.0068809176,0.0692137,0.02624232
101477,0.69458246,0.04288093,0.17221889,0.09031775
101478,0.97183007,0.008189797,0.018543098,0.0014370326
101479,0.9847195,0.006061782,0.007989954,0.0012287289
101480,0.6989428,0.023277558,0.24598874,0.031790916
101481,0.88813823,0.033767983,0.043733507,0.03436024
101482,0.89957064,0.03481766,0.011062438,0.054549202
101483,0.9099102,0.03666778,0.023965316,0.029456696
101484,0.98890686,0.0064835413,0.0037665048,0.0008431817
101485,0.79766273,0.028936177,0.17111832,0.002282778
101486,0.9592487,0.019163692,0.016324468,0.0052631814
101487,0.6515687,0.13407627,0.17965578,0.034699336
101488,0.0782463,0.017596727,0.18453899,0.71961796
101489,0.21397464,0.021129144,0.16565718,0.599239
101490,0.80860764,0.08978621,0.09091103,0.010695075
101491,0.9641441,0.011675649,0.021500522,0.002679676
101492,0.8202689,0.028545475,0.051180687,0.10000495
101493,0.102864906,0.009408244,0.6416092,0.2461177
101494,0.2976372,0.23882973,0.4632937,0.00023941458
101495,0.8429291,0.04844982,0.09490296,0.01371809
101496,0.80912036,0.025660213,0.051758356,0.11346109
101497,0.75299174,0.0778478,0.10469329,0.06446714
101498,0.06330454,0.0075340536,0.75056696,0.17859447
101499,0.43357828,0.05852828,0.50777686,0.00011656606
101500,0.9336878,0.015082536,0.038701314,0.012528378
101501,0.9164216,0.026037548,0.04393616,0.013604636
101502,0.9734212,0.015320886,0.009766026,0.0014918952
101503,0.9517919,0.020756505,0.0146460915,0.012805646
101504,0.06567508,0.017012898,0.3927305,0.52458155
101505,0.34222814,0.027375318,0.6198282,0.010568236
101506,0.8033235,0.06175321,0.09474371,0.040179525
101507,0.5014617,0.043889448,0.17995442,0.27469447
101508,0.38746983,0.02393016,0.1522542,0.43634582
101509,0.97611153,0.0111857895,0.010397711,0.002304923
101510,0.8210384,0.020126332,0.09089969,0.06793549
101511,0.07891541,0.0076307785,0.06924734,0.8442065
101512,0.06948213,0.018118348,0.21978042,0.69261914
101513,0.81387776,0.112631865,0.064994656,0.008495724
101514,0.69999063,0.054330904,0.14155596,0.10412247
101515,0.4414113,0.053764384,0.49784034,0.0069839954
101516,0.98178345,0.009039163,0.007959176,0.0012182149
101517,0.8495462,0.04734343,0.04591322,0.057197094
101518,0.96644986,0.020158513,0.012659665,0.00073192467
101519,0.62509143,0.08033313,0.089795046,0.20478049
101520,0.98309904,0.013206995,0.0027348401,0.0009591356
101521,0.38290566,0.0375165,0.5629751,0.016602706
101522,0.35767666,0.0164722,0.5445386,0.08131254
101523,0.6075836,0.06301125,0.13877936,0.1906258
101524,0.8195166,0.049599886,0.1266298,0.004253696
101525,0.105957024,0.006311299,0.049793176,0.8379385
101526,0.020284673,0.005225195,0.0041212975,0.97036886
101527,0.9480501,0.02652813,0.016760888,0.008660946
101528,0.9291998,0.022572635,0.020895036,0.02733243
101529,0.9168663,0.04288573,0.028554143,0.011693807
101530,0.082598194,0.024001477,0.18815401,0.7052464
101531,0.15786253,0.02425863,0.07441756,0.7434613
101532,0.8762622,0.04549536,0.05717396,0.021068508
101533,0.70378155,0.030105041,0.114480436,0.15163295
101534,0.8948062,0.03566221,0.041684315,0.027847324
101535,0.028853953,0.0068178424,0.018021291,0.94630694
101536,0.9806998,0.0049749683,0.013824485,0.0005008501
101537,0.7168751,0.084549844,0.074296355,0.12427872
101538,0.71380556,0.04513057,0.15075381,0.09031002
101539,0.7315466,0.081252955,0.13221815,0.054982312
101540,0.84860784,0.07100862,0.06352832,0.016855285
101541,0.9354275,0.023981804,0.010440076,0.030150589
101542,0.5563312,0.07116455,0.115786634,0.25671765
101543,0.8967527,0.024154877,0.05840484,0.02068757
101544,0.5583508,0.020012962,0.39370096,0.027935268
101545,0.06587507,0.010440951,0.9123229,0.011361125
101546,0.96291494,0.018193977,0.00949835,0.00939263
101547,0.9726626,0.008156179,0.018009044,0.0011721265
101548,0.9754549,0.014259058,0.0087706875,0.0015154049
101549,0.11568637,0.008340901,0.8595774,0.016395362
101550,0.7673545,0.016548129,0.2158367,0.00026064558
101551,0.9246437,0.025532233,0.019303845,0.030520242
